,pd_month,pd_date,pd_weekday,pd_time,pd_currency,pd_news,pd_impact,pd_forecast,pd_previous
11,Jul,15,Wednesday,01:00,GBP,Retail Price Index MoM,low,0.1%,-0.1%
12,Jul,15,Wednesday,03:00,EUR,German Bundesbank Beermann Speech,med,,
13,Jul,15,Wednesday,03:00,GBP,BoE Tenreyro Speech,med,,
14,Jul,15,Wednesday,06:00,USD,MBA Mortgage Applications,low,,2.2%
15,Jul,15,Wednesday,06:00,USD,MBA 30-Year Mortgage Rate,low,,3.26%
16,Jul,15,Wednesday,07:30,CAD,New Motor Vehicle Sales,low,70.0k,47.0k
17,Jul,15,Wednesday,07:30,USD,Import Prices YoY,med,-4.3%,-6.2%*
18,Jul,15,Wednesday,07:30,USD,Export Prices YoY,med,-5.0%,-6.2%*
19,Jul,15,Wednesday,07:30,USD,Import Prices MoM,med,0.8%,0.8%*
20,Jul,15,Wednesday,07:30,USD,Export Prices MoM,med,0.7%,0.4%*
21,Jul,15,Wednesday,07:30,USD,NY Empire State Manufacturing Index,med,6.5,-0.2
22,Jul,15,Wednesday,07:30,CAD,Manufacturing Sales,low,10.0%,-27.9%*
23,Jul,15,Wednesday,08:15,USD,Manufacturing Production YoY,low,-7.6%,-16.7%*
24,Jul,15,Wednesday,08:15,USD,Capacity Utilization Rate,low,67.5%,65.1%*
25,Jul,15,Wednesday,08:15,USD,Industrial Production,med,4.0%,1.4%
26,Jul,15,Wednesday,08:15,USD,Industrial Production YoY,med,-6.2%,-15.4%*
27,Jul,15,Wednesday,08:15,USD,Manufacturing Production MoM,low,5.4%,3.8%
28,Jul,15,Wednesday,09:00,CAD,BoC Interest Rate Decision,high,0.25%,0.25%
29,Jul,15,Wednesday,09:00,CAD,BoC Monetary Policy Report,low,,
30,Jul,15,Wednesday,09:30,USD,EIA Crude Oil Stocks Change,med,,5.65M*
31,Jul,15,Wednesday,09:30,USD,EIA Crude Oil Imports Change,low,,2.13M
32,Jul,15,Wednesday,09:30,USD,EIA Cushing Crude Oil Stocks Change,med,,2.21M*
33,Jul,15,Wednesday,11:00,USD,Fed Harker Speech,med,,
34,Jul,15,Wednesday,13:00,USD,Fed Beige Book,low,,
35,Jul,15,Wednesday,17:45,NZD,Inflation Rate YoY,low,1.6%,2.5%
36,Jul,15,Wednesday,17:45,NZD,Inflation Rate QoQ,med,-0.4%,0.8%
37,Jul,15,Wednesday,18:50,JPY,Foreign Bond Investment,low,,-520.7B*
38,Jul,15,Wednesday,18:50,JPY,Stock Investment by Foreigners,low,,-77.0B
39,Jul,15,Wednesday,20:00,AUD,Consumer Inflation Expectations,low,3.5%,3.3%
40,Jul,15,Wednesday,20:30,CNY,Chinese House Price Index YoY,med,5.0%,4.9%
41,Jul,15,Wednesday,20:30,AUD,Part Time Employment Chg,low,40.0k,-162.3k*
42,Jul,15,Wednesday,20:30,AUD,Participation Rate,low,63.4%,62.7%*
43,Jul,15,Wednesday,20:30,AUD,Full Time Employment Chg,med,70.0k,-101.9k*
44,Jul,15,Wednesday,20:30,AUD,Employment Change,med,110.0k,-264.1k*
45,Jul,15,Wednesday,20:30,AUD,Unemployment Rate,med,7.5%,7.1%
46,Jul,15,Wednesday,21:00,CNY,Chinese Industrial Capacity Utilization,low,75.0%,67.3%
47,Jul,15,Wednesday,21:00,CNY,Chinese Retail Sales YoY,med,0.5%,-2.8%
48,Jul,15,Wednesday,21:00,CNY,Chinese Industrial Production YoY,med,4.8%,4.4%
49,Jul,15,Wednesday,21:00,CNY,Chinese Fixed Asset Investment (YTD) YoY,med,-3.3%,-6.3%
50,Jul,15,Wednesday,21:00,CNY,Chinese GDP Growth Rate YoY,high,2.4%,-6.8%
51,Jul,15,Wednesday,21:00,CNY,Chinese GDP Growth Rate QoQ,med,10.2%,-10.0%*
52,Jul,15,Wednesday,21:00,CNY,Chinese NBS Press Conference,med,,
53,Jul,15,Wednesday,21:00,CNY,Chinese Unemployment Rate,med,5.7%,5.9%
0,Jul,16,Thursday,01:00,GBP,Average Earnings excl. Bonus,med,0.5%,1.7%
1,Jul,16,Thursday,01:00,GBP,Average Earnings Index,med,-0.7%,1.0%
2,Jul,16,Thursday,01:00,GBP,Unemployment Rate,med,4.2%,3.9%
3,Jul,16,Thursday,01:00,GBP,Claimant Count Change,high,210.0k,566.4k*
4,Jul,16,Thursday,01:00,GBP,Employment Change,med,-230.0k,6.0k
5,Jul,16,Thursday,01:45,EUR,French Inflation Rate YoY Final,low,0.1%,0.4%
6,Jul,16,Thursday,01:45,EUR,French Inflation Rate MoM Final,low,-0.1%,0.1%
7,Jul,16,Thursday,01:45,EUR,French Harmonised Inflation Rate YoY Final,low,0.1%,0.4%
8,Jul,16,Thursday,01:45,EUR,French Harmonised Inflation Rate MoM Final,low,-0.1%,0.2%
9,Jul,16,Thursday,02:00,CNY,Chinese FDI (YTD) YoY,med,-3.1%,-3.8%
10,Jul,16,Thursday,04:00,EUR,Trade Balance,med,22.5B,2.6B*
11,Jul,16,Thursday,06:15,GBP,BoE Gov Bailey Speech,med,,
12,Jul,16,Thursday,06:45,EUR,ECB Interest Rate Decision,med,0.0%,0.0%
13,Jul,16,Thursday,06:45,EUR,Marginal Lending Rate,med,0.25%,0.25%
14,Jul,16,Thursday,06:45,EUR,Deposit Facility Rate,med,-0.5%,-0.5%
15,Jul,16,Thursday,07:30,CAD,ADP Employment Change,low,300.0k,"-2,059.0k*"
16,Jul,16,Thursday,07:30,CAD,Foreign Securities Purchases by Canadians,low,,-0.13B
17,Jul,16,Thursday,07:30,CAD,Foreign Securities Purchases,low,,49.0B
18,Jul,16,Thursday,07:30,EUR,ECB Press Conference,med,,
19,Jul,16,Thursday,07:30,USD,Continuing Jobless Claims,low,"17,700.0k","17,760.0k*"
20,Jul,16,Thursday,07:30,USD,Initial Jobless Claims,med,"1,290.0k","1,310.0k*"
21,Jul,16,Thursday,07:30,USD,Retail Sales YoY,low,-3.0%,-5.6%*
22,Jul,16,Thursday,07:30,USD,Retail Sales Ex Autos MoM,med,4.2%,12.1%*
23,Jul,16,Thursday,07:30,USD,Retail Sales MoM,high,4.5%,18.2%*
24,Jul,16,Thursday,07:30,USD,Philadelphia Fed Manufacturing Index,med,17.0,27.5
25,Jul,16,Thursday,07:30,USD,Jobless Claims 4-Week Average,med,"1,375.0k","1,435.0k*"
26,Jul,16,Thursday,09:00,USD,NAHB Housing Market Index,med,58.0,58.0
27,Jul,16,Thursday,09:00,USD,Business Inventories MoM,med,-1.8%,-1.4%*
28,Jul,16,Thursday,09:30,USD,EIA Natural Gas Stocks Change,low,,56.0Bcf
29,Jul,16,Thursday,10:10,USD,Fed Williams Speech,med,,
30,Jul,16,Thursday,12:30,USD,Fed Evans Speech,med,,
31,Jul,16,Thursday,15:00,USD,Overall Net Capital Flows,med,200.0B,121.7B*
32,Jul,16,Thursday,15:00,USD,TIC Net Long-Term Transactions,med,,-130.8B*
33,Jul,16,Thursday,15:00,USD,Foreign Bond Investment,med,,-176.5B*
34,Jul,16,Thursday,17:30,NZD,Business NZ PMI,med,43.0,39.8*
0,Jul,17,Friday,03:30,EUR,ECB Guindos Speech,med,,
1,Jul,17,Friday,03:30,EUR,ECB Schnabel Speech,low,,
2,Jul,17,Friday,04:00,EUR,Inflation Rate MoM Final,low,0.3%,-0.1%
3,Jul,17,Friday,04:00,EUR,Core Inflation Rate YoY Final,med,0.8%,0.9%
4,Jul,17,Friday,04:00,EUR,Inflation Rate YoY Final,med,0.3%,0.1%
5,Jul,17,Friday,04:00,EUR,Construction Output YoY,med,-23.0%,-31.0%*
6,Jul,17,Friday,07:30,CAD,Wholesale Sales MoM,low,10.0%,-21.4%*
7,Jul,17,Friday,07:30,USD,Housing Starts MoM,med,12.9%,8.2%*
8,Jul,17,Friday,07:30,USD,Building Permits MoM,med,2.5%,14.1%*
9,Jul,17,Friday,07:30,USD,Housing Starts,med,1.1M,1.01M*
10,Jul,17,Friday,07:30,USD,Building Permits,med,1.25M,1.22M*
11,Jul,17,Friday,09:00,USD,Michigan Consumer Expectations Prel,med,73.4,72.3
12,Jul,17,Friday,09:00,USD,Michigan Current Conditions Prel,med,86.4,87.1
13,Jul,17,Friday,09:00,USD,Michigan Inflation Expectations Prel,med,3.1%,3.0%
14,Jul,17,Friday,09:00,USD,Michigan 5 Year Inflation Expectations Prel,med,2.5%,2.5%
15,Jul,17,Friday,09:00,USD,Michigan Consumer Sentiment Prel,med,79.1,78.1
16,Jul,17,Friday,12:00,USD,Baker Hughes Oil Rig Count,low,,181.0
17,Jul,17,Friday,19:01,GBP,Gfk Consumer Confidence Flash,high,-26.0,-30.0
0,Jul,5,Sunday,20:00,AUD,TD-MI Inflation Gauge MoM,low,-1.5%,-1.2%
1,Jul,5,Sunday,20:30,AUD,ANZ Job Advertisements MoM,low,0.8%,-0.3%*
0,Jul,6,Monday,01:00,EUR,German Factory Orders MoM,med,14.5%,-26.2%*
1,Jul,6,Monday,02:30,EUR,Construction PMI,low,46.0,39.5
2,Jul,6,Monday,02:30,EUR,French Construction PMI,low,47.0,32.4
3,Jul,6,Monday,02:30,EUR,German Construction PMI,med,45.0,40.1
4,Jul,6,Monday,03:00,GBP,New Car Sales YoY,low,-36.0%,-89.0%
5,Jul,6,Monday,03:30,GBP,Construction PMI,med,45.0,28.9
6,Jul,6,Monday,04:00,EUR,Retail Sales YoY,med,-8.6%,-19.6%
7,Jul,6,Monday,04:00,EUR,Retail Sales MoM,low,14.8%,-12.1%*
8,Jul,6,Monday,04:00,EUR,French Retail Sales YoY,low,-20.0%,-30.1%*
9,Jul,6,Monday,04:00,EUR,French Retail Sales MoM,low,15.5%,-19.0%*
10,Jul,6,Monday,08:45,USD,Markit Services PMI Final,med,46.7,37.5
11,Jul,6,Monday,08:45,USD,Markit Composite PMI Final,med,46.8,37.0
12,Jul,6,Monday,09:00,USD,ISM Non-Manufacturing Business Activity,med,50.6,41.0
13,Jul,6,Monday,09:00,USD,ISM Non-Manufacturing Prices,med,52.9,55.6
14,Jul,6,Monday,09:00,USD,ISM Non-Manufacturing New Orders,med,45.0,41.9
15,Jul,6,Monday,09:00,USD,ISM Non-Manufacturing Employment,med,42.0,31.8
16,Jul,6,Monday,09:00,USD,ISM Non-Manufacturing PMI,med,49.0,45.4
17,Jul,6,Monday,09:30,CAD,BoC Business Outlook Survey,low,,
18,Jul,6,Monday,17:05,NZD,NZIER Capacity Utilization,low,90.0%,92.1%
19,Jul,6,Monday,17:05,NZD,NZIER Business Confidence,low,-60.0%,-70.0%
20,Jul,6,Monday,17:30,AUD,Ai Group Services Index,med,36.0,31.6
21,Jul,6,Monday,18:30,JPY,Household Spending YoY,low,-13.0%,-11.1%
22,Jul,6,Monday,18:30,JPY,Household Spending MoM,low,1.5%,-6.2%
23,Jul,6,Monday,18:30,JPY,Average Cash Earnings YoY,low,-0.5%,-0.7%*
24,Jul,6,Monday,18:50,JPY,Foreign Exchange Reserves,low,,"1,378.2B"
25,Jul,6,Monday,23:30,AUD,RBA Interest Rate Decision,high,0.25%,0.25%
0,Jul,7,Tuesday,00:00,JPY,Leading Economic Index Prel,low,80.0,77.7
1,Jul,7,Tuesday,00:00,JPY,Coincident Index Prel,low,77.0,80.1
2,Jul,7,Tuesday,01:00,EUR,German Industrial Production MoM,med,11.6%,-17.5%*
3,Jul,7,Tuesday,01:45,EUR,French Current Account,low,-1.0B,-5.8B*
4,Jul,7,Tuesday,01:45,EUR,French Balance of Trade,med,-3.8B,-5.1B*
5,Jul,7,Tuesday,02:00,CHF,Foreign Exchange Reserves,low,,816.5B*
6,Jul,7,Tuesday,02:30,GBP,Halifax House Price Index MoM,med,-0.6%,-0.2%
7,Jul,7,Tuesday,02:30,GBP,Halifax House Price Index,med,2.0%,2.6%
8,Jul,7,Tuesday,03:00,CNY,Chinese Foreign Exchange Reserves,low,3.1,3.1*
9,Jul,7,Tuesday,03:30,GBP,Labour Productivity QoQ Final,low,-1.1%,0.2%*
10,Jul,7,Tuesday,07:55,USD,Redbook MoM,low,,-0.7%
11,Jul,7,Tuesday,07:55,USD,Redbook YoY,low,,-5.7%
12,Jul,7,Tuesday,08:00,USD,Fed Bostic Speech,med,,
13,Jul,7,Tuesday,09:00,CAD,Ivey PMI s.a,high,43.0,39.1
14,Jul,7,Tuesday,09:00,USD,IBD/TIPP Economic Optimism,med,46.0,47.0
15,Jul,7,Tuesday,09:00,USD,JOLTs Job Openings,med,4.5M,5.0M*
16,Jul,7,Tuesday,10:00,NZD,Global Dairy Trade Price Index,low,,1.9%
17,Jul,7,Tuesday,12:00,USD,Fed Quarles Speech,med,,
18,Jul,7,Tuesday,13:00,USD,Fed Daly Speech,med,,
19,Jul,7,Tuesday,13:00,USD,Fed Barkin Speech,med,,
20,Jul,7,Tuesday,15:30,USD,API Crude Oil Stock Change,med,,-8.16M*
21,Jul,7,Tuesday,18:50,JPY,Bank Lending YoY,low,4.3%,4.8%
22,Jul,7,Tuesday,18:50,JPY,Current Account,med,"1,000.0B",262.7B
23,Jul,7,Tuesday,19:00,USD,Total Vehicle Sales,med,,12.2M
24,Jul,7,Tuesday,20:30,AUD,RBA Chart Pack,low,,
0,Jul,8,Wednesday,00:00,JPY,Eco Watchers Survey Current,low,20.0,15.5
1,Jul,8,Wednesday,00:00,JPY,Eco Watchers Survey Outlook,low,,36.5
2,Jul,8,Wednesday,00:45,CHF,Unemployment Rate,med,3.6%,3.4%
3,Jul,8,Wednesday,03:45,EUR,ECB Guindos Speech,med,,
4,Jul,8,Wednesday,06:00,USD,MBA 30-Year Mortgage Rate,low,,3.29%
5,Jul,8,Wednesday,06:00,USD,MBA Mortgage Applications,low,,-1.8%
6,Jul,8,Wednesday,06:30,GBP,Supplementary Budget,high,,
7,Jul,8,Wednesday,09:00,EUR,ECB Guindos Speech,med,,
8,Jul,8,Wednesday,09:30,USD,EIA Crude Oil Stocks Change,med,3.0M,-7.2M*
9,Jul,8,Wednesday,09:30,USD,EIA Crude Oil Imports Change,low,,-0.51M*
10,Jul,8,Wednesday,09:30,USD,EIA Cushing Crude Oil Stocks Change,med,,-0.26M*
11,Jul,8,Wednesday,11:15,USD,Fed Bostic Speech,med,,
12,Jul,8,Wednesday,12:45,EUR,German Bundesbank Buch Speech,med,,
13,Jul,8,Wednesday,14:00,USD,Consumer Credit Change,low,-17.0B,-70.2B*
14,Jul,8,Wednesday,18:50,JPY,Foreign Bond Investment,low,150.0B,196.2B*
15,Jul,8,Wednesday,18:50,JPY,Stock Investment by Foreigners,low,200.0B,-494.3B*
16,Jul,8,Wednesday,18:50,JPY,Machinery Orders MoM,med,-5.5%,-12.0%
17,Jul,8,Wednesday,18:50,JPY,Machinery Orders YoY,med,-15.0%,-17.7%
18,Jul,8,Wednesday,20:30,CNY,Chinese Inflation Rate MoM,med,0.0%,-0.8%
19,Jul,8,Wednesday,20:30,CNY,Chinese PPI YoY,med,-3.1%,-3.7%
20,Jul,8,Wednesday,20:30,CNY,Chinese Inflation Rate YoY,med,2.5%,2.4%
21,Jul,8,Wednesday,20:30,AUD,Home Loans MoM,low,3.0%,-5.0%
22,Jul,8,Wednesday,20:30,AUD,Investment Lending for Homes,low,2.5%,-4.2%
0,Jul,9,Thursday,All Day,EUR,Eurogroup Meeting,high,,
1,Jul,9,Thursday,01:00,EUR,German Current Account,low,14.9B,9.1B*
2,Jul,9,Thursday,01:00,EUR,German Balance of Trade s.a,low,,3.4B*
3,Jul,9,Thursday,01:00,EUR,German Exports MoM s.a,low,,-24.0%
4,Jul,9,Thursday,01:00,EUR,German Imports MoM s.a,low,,-16.6%*
5,Jul,9,Thursday,01:00,EUR,German Balance of Trade,high,21.1B,3.6B*
6,Jul,9,Thursday,01:00,JPY,Machine Tool Orders YoY,low,-43.0%,-52.8%
7,Jul,9,Thursday,07:00,EUR,German Bundesbank Buch Speech,med,,
8,Jul,9,Thursday,07:15,CAD,Housing Starts,med,210.0k,195.5k*
9,Jul,9,Thursday,07:30,USD,Jobless Claims 4-Week Average,med,"1,457.0k","1,500.25k*"
10,Jul,9,Thursday,07:30,USD,Initial Jobless Claims,med,"1,380.0k","1,413.0k*"
11,Jul,9,Thursday,07:30,USD,Continuing Jobless Claims,low,"19,200.0k","18,760.0k*"
12,Jul,9,Thursday,09:00,USD,Wholesale Inventories MoM,med,-1.2%,0.2%*
13,Jul,9,Thursday,09:30,USD,EIA Natural Gas Stocks Change,low,,65.0Bcf
14,Jul,9,Thursday,11:00,USD,Fed Bostic Speech,med,,
15,Jul,9,Thursday,17:45,NZD,Electronic Card Retail Sales,low,,78.9%
16,Jul,9,Thursday,17:45,NZD,Electronic Retail Card Spending YoY,low,,-6.0%
17,Jul,9,Thursday,18:50,JPY,PPI YoY,low,-2.0%,-2.7%
18,Jul,9,Thursday,18:50,JPY,PPI MoM,low,0.2%,-0.4%
0,Jul,10,Friday,01:35,CNY,Chinese Vehicle Sales YoY,low,14.0%,14.5%
1,Jul,10,Friday,01:45,EUR,French Industrial Production MoM,med,15.2%,-20.6%*
2,Jul,10,Friday,02:30,CNY,Chinese New Loans,med,"1,800.0B","1,480.0B"
3,Jul,10,Friday,02:30,CNY,Chinese Outstanding Loan Growth YoY,low,13.3%,13.2%
4,Jul,10,Friday,02:30,CNY,Chinese M2 Money Supply,low,11.2%,11.1%
5,Jul,10,Friday,02:30,CNY,Chinese Total Social Financing,low,"3,250.0B","3,190.0B"
6,Jul,10,Friday,03:00,EUR,French IEA Oil Market Report,med,,
7,Jul,10,Friday,07:30,CAD,Average Hourly Wages YoY,low,,9.96%*
8,Jul,10,Friday,07:30,CAD,Part Time Employment Chg,med,200.0k,70.3k
9,Jul,10,Friday,07:30,CAD,Full Time Employment Chg,med,400.0k,219.4k
10,Jul,10,Friday,07:30,CAD,Participation Rate,med,61.6%,61.4%
11,Jul,10,Friday,07:30,CAD,Employment Change,med,600.0k,289.6k
12,Jul,10,Friday,07:30,CAD,Unemployment Rate,med,11.9%,13.7%
13,Jul,10,Friday,07:30,USD,Core PPI YoY,low,0.5%,0.3%
14,Jul,10,Friday,07:30,USD,Core PPI,med,0.2%,-0.1%
15,Jul,10,Friday,07:30,USD,PPI YoY,low,-0.3%,-0.8%
16,Jul,10,Friday,07:30,USD,PPI MoM,high,0.3%,0.4%
17,Jul,10,Friday,11:00,USD,WASDE Report,low,,
18,Jul,10,Friday,12:00,USD,Baker Hughes Oil Rig Count,low,,185.0
0,Jun,28,Sunday,All Day,EUR,French Local Elections,med,,
1,Jun,28,Sunday,18:50,JPY,Retail Sales MoM,low,5.6%,-9.9%*
2,Jun,28,Sunday,18:50,JPY,Retail Sales YoY,med,-9.8%,-13.9%*
0,Jun,29,Monday,02:00,CHF,Current Account,med,18.2B,21.0B*
1,Jun,29,Monday,03:30,GBP,Net Lending to Individuals MoM,low,-2.6B,-7.4B*
2,Jun,29,Monday,03:30,GBP,Mortgage Approvals,med,26.4k,15.85k*
3,Jun,29,Monday,03:30,GBP,Mortgage Lending,med,-2.0B,0.0B*
4,Jun,29,Monday,03:30,GBP,BoE Consumer Credit,med,-2.0B,-7.43B*
5,Jun,29,Monday,04:00,EUR,Consumer Confidence,med,-14.7,-18.8
6,Jun,29,Monday,04:00,EUR,Services Sentiment,low,-26.0,-43.6
7,Jun,29,Monday,04:00,EUR,Industrial Sentiment,low,-20.0,-27.5
8,Jun,29,Monday,04:00,EUR,Economic Sentiment,med,79.1,67.5
9,Jun,29,Monday,04:00,EUR,Business Climate,high,-2.0,-2.43
10,Jun,29,Monday,04:00,EUR,Consumer Inflation Expectations,low,24.0,28.6
11,Jun,29,Monday,04:45,EUR,German 12-Month Bubill Auction,low,,-0.57%*
12,Jun,29,Monday,07:00,EUR,German Harmonised Inflation Rate YoY Prel,low,0.4%,0.5%
13,Jun,29,Monday,07:00,EUR,German Harmonised Inflation Rate MoM Prel,low,0.2%,0.4%*
14,Jun,29,Monday,07:00,EUR,German Inflation Rate MoM Prel,low,0.2%,-0.1%
15,Jun,29,Monday,07:00,EUR,German Inflation Rate YoY Prel,med,0.5%,0.6%
16,Jun,29,Monday,07:30,CAD,PPI YoY,low,-6.5%,-6.0%
17,Jun,29,Monday,07:30,CAD,PPI MoM,low,-0.6%,-2.3%
18,Jun,29,Monday,07:30,CAD,Raw Materials Prices YoY,low,,-36.6%*
19,Jun,29,Monday,07:30,CAD,Raw Materials Prices MoM,low,,-13.4%
20,Jun,29,Monday,07:30,CAD,Building Permits MoM,low,-10.0%,-15.4%*
21,Jun,29,Monday,08:00,EUR,French 6-Month BTF Auction,low,,-0.53%*
22,Jun,29,Monday,08:00,EUR,French 3-Month BTF Auction,low,,-0.55%*
23,Jun,29,Monday,08:00,EUR,French 12-Month BTF Auction,low,,-0.53%*
24,Jun,29,Monday,09:00,USD,Pending Home Sales MoM,low,18.0%,-21.8%
25,Jun,29,Monday,09:00,USD,Pending Home Sales YoY,med,-16.2%,-33.8%
26,Jun,29,Monday,09:30,USD,Dallas Fed Manufacturing Index,med,-26.0,-49.2
27,Jun,29,Monday,10:00,USD,Fed Daly Speech,med,,
28,Jun,29,Monday,10:30,USD,3-Month Bill Auction,low,,0.16%*
29,Jun,29,Monday,10:30,USD,6-Month Bill Auction,low,,0.18%*
30,Jun,29,Monday,14:00,USD,Fed Williams Speech,med,,
31,Jun,29,Monday,18:30,JPY,Unemployment Rate,med,2.9%,2.6%
32,Jun,29,Monday,18:30,JPY,Jobs/applications ratio,low,1.25,1.32
33,Jun,29,Monday,18:50,JPY,Industrial Production MoM Prel,med,-6.0%,-9.8%
34,Jun,29,Monday,18:50,JPY,Industrial Production YoY Prel,low,-9.8%,-15.0%
35,Jun,29,Monday,20:00,CNY,Chinese Non Manufacturing PMI,med,52.1,53.6
36,Jun,29,Monday,20:00,CNY,Chinese NBS Manufacturing PMI,high,50.2,50.6
37,Jun,29,Monday,20:00,NZD,ANZ Business Confidence,low,-38.0,-41.8
38,Jun,29,Monday,20:30,AUD,Private Sector Credit YoY,low,3.8%,3.6%
39,Jun,29,Monday,20:30,AUD,Private Sector Credit MoM,low,0.1%,0.0%
40,Jun,29,Monday,21:30,AUD,RBA Debelle Speech,med,,
0,Jun,30,Tuesday,00:00,JPY,Construction Orders YoY,low,-12.3%,-14.2%
1,Jun,30,Tuesday,00:00,JPY,Housing Starts YoY,med,-16.4%,-12.9%
2,Jun,30,Tuesday,01:00,GBP,Current Account,med,-14.2B,-9.2B*
3,Jun,30,Tuesday,01:00,GBP,Business Investment YoY Final,med,0.7%,2.3%*
4,Jun,30,Tuesday,01:00,GBP,Business Investment QoQ Final,med,0.0%,-0.3%*
5,Jun,30,Tuesday,01:00,GBP,GDP Growth Rate QoQ Final,high,-2.0%,0.0%
6,Jun,30,Tuesday,01:00,GBP,GDP Growth Rate YoY Final,high,-1.6%,1.1%
7,Jun,30,Tuesday,01:30,CHF,Retail Sales MoM,low,5.8%,-13.6%*
8,Jun,30,Tuesday,01:30,CHF,Retail Sales YoY,med,-14.6%,-18.8%*
9,Jun,30,Tuesday,01:45,EUR,French Harmonised Inflation Rate MoM Prel,low,-0.3%,0.2%
10,Jun,30,Tuesday,01:45,EUR,French Harmonised Inflation Rate YoY Prel,low,-0.2%,0.4%
11,Jun,30,Tuesday,01:45,EUR,French Inflation Rate MoM Prel,low,-0.3%,0.1%
12,Jun,30,Tuesday,01:45,EUR,French Household Consumption MoM,low,22.0%,-19.1%*
13,Jun,30,Tuesday,01:45,EUR,French PPI MoM,low,-0.7%,-2.9%
14,Jun,30,Tuesday,01:45,EUR,French Inflation Rate YoY Prel,med,-0.2%,0.4%
15,Jun,30,Tuesday,02:00,CHF,KOF Leading Indicators,high,75.1,49.6*
16,Jun,30,Tuesday,04:00,EUR,Core Inflation Rate YoY Flash,med,0.7%,0.9%
17,Jun,30,Tuesday,04:00,EUR,Inflation Rate YoY Flash,med,0.0%,0.1%
18,Jun,30,Tuesday,04:00,EUR,Inflation Rate MoM Flash,med,0.1%,-0.1%
19,Jun,30,Tuesday,05:00,GBP,BoE Haldane Speech,med,,
20,Jun,30,Tuesday,06:00,USD,Fed Williams Speech,med,,
21,Jun,30,Tuesday,07:30,CAD,GDP MoM,med,-11.0%,-7.5%*
22,Jun,30,Tuesday,07:55,USD,Redbook YoY,low,,-6.1%
23,Jun,30,Tuesday,07:55,USD,Redbook MoM,low,,-1.4%
24,Jun,30,Tuesday,08:00,USD,S&P/Case-Shiller Home Price MoM,med,0.4%,1.1%
25,Jun,30,Tuesday,08:00,USD,S&P/Case-Shiller Home Price YoY,med,3.8%,3.9%
26,Jun,30,Tuesday,08:00,EUR,ECB Schnabel Speech,low,,
27,Jun,30,Tuesday,08:45,USD,Chicago PMI,med,44.0,32.3
28,Jun,30,Tuesday,09:00,USD,CB Consumer Confidence,high,90.1,85.9*
29,Jun,30,Tuesday,10:00,EUR,ECB Guindos Speech,med,,
30,Jun,30,Tuesday,10:00,USD,Fed Williams Speech,med,,
31,Jun,30,Tuesday,10:05,USD,Fed Brainard Speech,med,,
32,Jun,30,Tuesday,10:30,USD,119-Day Bill Auction,low,,0.16%*
33,Jun,30,Tuesday,10:30,USD,42-Day Bill Auction,low,,0.13%*
34,Jun,30,Tuesday,11:30,USD,Fed Chair Powell Testimony,med,,
35,Jun,30,Tuesday,13:00,USD,Fed Bostic Speech,med,,
36,Jun,30,Tuesday,13:00,USD,Fed Kashkari Speech,med,,
37,Jun,30,Tuesday,15:30,USD,API Crude Oil Stock Change,med,,1.75M*
38,Jun,30,Tuesday,17:30,AUD,AIG Manufacturing Index,med,44.0,41.6
39,Jun,30,Tuesday,17:45,NZD,Building Permits MoM,low,5.5%,-9.9%*
40,Jun,30,Tuesday,18:00,AUD,CommBank Manufacturing PMI Final,med,49.8,44.0
41,Jun,30,Tuesday,18:50,JPY,Tankan Non-Manufacturing Outlook,low,-20.0,-1.0
42,Jun,30,Tuesday,18:50,JPY,Tankan Large Manufacturing Outlook,low,-27.0,-11.0
43,Jun,30,Tuesday,18:50,JPY,Tankan Large All Industry Capex,low,1.4%,1.8%
44,Jun,30,Tuesday,18:50,JPY,Tankan Small Manufacturers Index,low,-38.0,-15.0
45,Jun,30,Tuesday,18:50,JPY,Tankan Large Non-Manufacturing Index,low,-22.0,8.0
46,Jun,30,Tuesday,18:50,JPY,Tankan Large Manufacturers Index,high,-34.0,-8.0
47,Jun,30,Tuesday,19:30,JPY,Jibun Bank Manufacturing PMI Final,med,37.8,38.4
48,Jun,30,Tuesday,20:30,AUD,Building Permits MoM,med,-8.0%,-2.1%*
49,Jun,30,Tuesday,20:45,CNY,Chinese Caixin Manufacturing PMI,high,50.3,50.7
0,Jul,1,Wednesday,All Day,CAD,Canada Day,low,,
1,Jul,1,Wednesday,00:00,JPY,Consumer Confidence,high,30.0,24.0
2,Jul,1,Wednesday,01:00,GBP,Nationwide Housing Prices YoY,med,0.5%,1.8%
3,Jul,1,Wednesday,01:00,GBP,Nationwide Housing Prices MoM,med,-0.6%,-1.7%
4,Jul,1,Wednesday,01:00,EUR,German Wholesale Price Index,med,3.8%,3.8%*
5,Jul,1,Wednesday,01:00,EUR,German Retail Sales YoY,med,-4.6%,-6.4%*
6,Jul,1,Wednesday,01:00,EUR,German Retail Sales MoM,med,2.5%,-6.5%*
7,Jul,1,Wednesday,02:30,CHF,procure.ch Manufacturing PMI,low,48.6,42.1
8,Jul,1,Wednesday,02:45,EUR,ECB Panetta Speech,low,,
9,Jul,1,Wednesday,02:50,EUR,French Markit Manufacturing PMI Final,low,52.1,40.6
10,Jul,1,Wednesday,02:55,EUR,German Unemployment Change,med,105.0k,237.0k*
11,Jul,1,Wednesday,02:55,EUR,German Unemployment Rate,med,6.6%,6.3%
12,Jul,1,Wednesday,02:55,EUR,German Markit Manufacturing PMI Final,med,44.6,36.6
